captured_utc,slug,start_utc,seconds_before_start,down_token,best_bid,best_ask,spread,avg_fill_price,filled_notional_usd,filled_shares,levels_used,min_order_size,tick_size,last_trade_price,error
"2026-06-21T20:28:02.3622020+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",117.638,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:02.3622020+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",417.638,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:03.5413268+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",116.459,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:03.5413268+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",416.459,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:04.7033638+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",115.297,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:04.7033638+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",415.297,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:05.8749112+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",114.125,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:05.8749112+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",414.125,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:07.0442648+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",112.956,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:07.0442648+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",412.956,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:08.2001023+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",111.8,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:08.2001023+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",411.8,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:09.3553268+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",110.645,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:09.3553268+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",410.645,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:10.5358233+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",109.464,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:10.5358233+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",409.464,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:11.6828109+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",108.317,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:11.6828109+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",408.317,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:12.8362011+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",107.164,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:12.8362011+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",407.164,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:14.0151760+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",105.985,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:14.0151760+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",405.985,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:15.2323342+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",104.768,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:15.2323342+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",404.768,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:16.3870235+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",103.613,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:16.3870235+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",403.613,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:17.5453246+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",102.455,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:17.5453246+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",402.455,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:18.7042702+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",101.296,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:18.7042702+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",401.296,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:19.8758195+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",100.124,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:19.8758195+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",400.124,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:21.0219880+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",98.978,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:21.0219880+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",398.978,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:22.1662247+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",97.834,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:22.1662247+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",397.834,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:23.3337626+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",96.666,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:23.3337626+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",396.666,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:24.4995123+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",95.5,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:24.4995123+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",395.5,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:25.6610000+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",94.339,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:25.6610000+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",394.339,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:26.8318213+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",93.168,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:26.8318213+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",393.168,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:28.0129927+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",91.987,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:28.0129927+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",391.987,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:29.2974934+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",90.703,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:29.2974934+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",390.703,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:30.4598746+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",89.54,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:30.4598746+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",389.54,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:31.6408484+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",88.359,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:31.6408484+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",388.359,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:32.8181230+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",87.182,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:32.8181230+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",387.182,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:34.1195730+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",85.88,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:34.1195730+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",385.88,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:35.2766446+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",84.723,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:35.2766446+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",384.723,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:36.4523745+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",83.548,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:36.4523745+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",383.548,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:37.6171883+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",82.383,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:37.6171883+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",382.383,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:38.8489372+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",81.151,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:38.8489372+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",381.151,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:40.0169468+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",79.983,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:40.0169468+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",379.983,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:41.1729607+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",78.827,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:41.1729607+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",378.827,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:42.3393269+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",77.661,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:42.3393269+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",377.661,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:43.5047854+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",76.495,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:43.5047854+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",376.495,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:44.6892655+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",75.311,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:44.6892655+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",375.311,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:45.8463645+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",74.154,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:45.8463645+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",374.154,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:47.0124334+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",72.988,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:47.0124334+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",372.988,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:48.1797313+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",71.82,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:48.1797313+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",371.82,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:49.3521654+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",70.648,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:49.3521654+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",370.648,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:50.5246587+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",69.475,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:50.5246587+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",369.475,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:51.6744896+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",68.326,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:51.6744896+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",368.326,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:52.8365883+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",67.163,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:52.8365883+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",367.163,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:54.0049381+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",65.995,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:54.0049381+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",365.995,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:55.1658679+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",64.834,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:55.1658679+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",364.834,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:56.3175471+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",63.682,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:56.3175471+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",363.682,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:57.4850669+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",62.515,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:57.4850669+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",362.515,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:58.6448169+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",61.355,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:58.6448169+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",361.355,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50076682,6.0093,12.00019608,2,5,0.01,0.5,""
"2026-06-21T20:28:59.8100126+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",60.19,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:28:59.8100126+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",360.19,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:01.0150514+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",58.985,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:01.0150514+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",358.985,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:02.1900809+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",57.81,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:02.1900809+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",357.81,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:03.3550237+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",56.645,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:03.3550237+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",356.645,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
