created_utc	updated_utc	market_end_utc	status	cancel_status	response_status	outcome	winning_outcome	would_win	price	size_shares	notional_usd	hypothetical_cost_basis_usd	hypothetical_settlement_value_usd	hypothetical_realized_pnl_usd	result_source	market_slug	condition_id	asset_id	winning_asset_id	order_id	live_order_id	market_question
2026-06-14T19:15:01.3037910Z	2026-06-14T19:19:01.6860620Z	2026-06-14T19:20:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781464500	0x5b728f7c2987308ab8c3b89c1106333d4a63bea57bc14cebd6b903dcc6c3808b	30141685639192183855473825629083071471375268039530566937058138695685309219638	30141685639192183855473825629083071471375268039530566937058138695685309219638	0xddada7caf6f0cf50a373ef89790ed2cca73e485d7245ebf3065996bb5a189568	1f3d696b-cc14-424d-8c00-0c2a407c96f7	Bitcoin Up or Down - June 14, 3:15PM-3:20PM ET
2026-06-14T19:55:12.4202530Z	2026-06-14T19:59:04.2812060Z	2026-06-14T20:00:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781466900	0x23fee5b385a6b50abe901576f48f7f4dd297b721b4e9c0fa24c02737a110b1d0	105579503780857068441677064999211485257117859127164064274040938140857181309184	105579503780857068441677064999211485257117859127164064274040938140857181309184	0xb0c1c4cf4f527188104a9d6e4d69e2e7b75be8eb62675899be7f6ac91765746b	74aae79f-c0cd-4892-85d0-d2cbeb088b5f	Bitcoin Up or Down - June 14, 3:55PM-4:00PM ET
2026-06-14T20:00:01.8154440Z	2026-06-14T20:04:04.8847550Z	2026-06-14T20:05:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781467200	0x47bdea2a1bf95333329e11925e19b651f5a2fca8ae50257e5747e3fab979a16f	43704116789686195374827585975605797199605697894258852688430214540068974911438	43704116789686195374827585975605797199605697894258852688430214540068974911438	0x5cac237d53beafbf601d77508099def1e905b9ed55c9faf7f99836c6becd7e78	bd560712-4079-43f8-a8d2-81a4a96c3ca4	Bitcoin Up or Down - June 14, 4:00PM-4:05PM ET
2026-06-14T20:20:01.9587800Z	2026-06-14T20:24:02.9668780Z	2026-06-14T20:25:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781468400	0x86bc8b73a0db7251b59fbc1dc0ca44add237a4075b3282332c81e23d4de880d4	61348288956703391214268685337041422831027032858783637975472587659140715520845	61348288956703391214268685337041422831027032858783637975472587659140715520845	0x61084d287fb338971a26e51619de1f940f40d51ed899347d4962b4733980efbe	6fc03da4-4d24-4c66-8318-6a8df1e582ac	Bitcoin Up or Down - June 14, 4:20PM-4:25PM ET
2026-06-14T20:35:00.8498550Z	2026-06-14T20:39:04.9023200Z	2026-06-14T20:40:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.46	6.53	3.0038	3.0038	6.53	3.5262	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781469300	0x2ac4c5937c7bc98ef023aa1400771db453a84146793b8bc36c96c255d24f1b77	4232745293952006488456883234344298659374864180485475776530204581901923986522	4232745293952006488456883234344298659374864180485475776530204581901923986522	0x78e527fa3a78dfc10ae5e2484cc13d46b7d5e041c33d56df4ca12aaa6a56b018	9bf57806-0bc8-4e0d-81a1-bf20846e03da	Bitcoin Up or Down - June 14, 4:35PM-4:40PM ET
2026-06-14T21:05:02.8267460Z	2026-06-14T21:09:03.2755140Z	2026-06-14T21:10:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781471100	0x8355f1218fb2e5f16c44872112e190136284ca04ae601b78ef199e9e7fe0f6c9	49876194718335004153634516250128066566813766612150412732864953923360588926342	49876194718335004153634516250128066566813766612150412732864953923360588926342	0x3b87a181d012993d2a0b8a31dc5484695f7e517ab063381310299b1d0c59b77b	7c9d9b4e-a7d6-4274-a3be-bc8300344471	Bitcoin Up or Down - June 14, 5:05PM-5:10PM ET
2026-06-14T21:15:02.2272010Z	2026-06-14T21:19:02.4077510Z	2026-06-14T21:20:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.47	6.39	3.0033	3.0033	6.39	3.3867	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781471700	0xe3f34c32dbe69e2b307fb4c1675e32e20199273509ea255d574bd16c7f353d6d	11202394531625418355514558309563703150569988689991634028379086214435924916619	11202394531625418355514558309563703150569988689991634028379086214435924916619	0x2ddad66d13a73cfa1b51957e597ba6492c3b483115d8f0ae57a5ec1160accfcd	adeba609-fde0-471e-879c-a6c99821b2c1	Bitcoin Up or Down - June 14, 5:15PM-5:20PM ET
2026-06-14T21:50:21.9868650Z	2026-06-14T21:54:02.0401260Z	2026-06-14T21:55:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781473800	0x5ed94cb06b4f65ec0a9d99ac2475410cea14ca5517d3136c389f78f779145664	13780203068229540545751757283628681803002235864205677053240062469357653835765	13780203068229540545751757283628681803002235864205677053240062469357653835765	0x5affb0d0c5b7eec7177e537dfd82d5e936a5476bf93802fdaa982aa7ffc81ee2	73cf064c-8853-41c8-9e7a-1d4e8a1989b8	Bitcoin Up or Down - June 14, 5:50PM-5:55PM ET
2026-06-15T05:50:05.9203290Z	2026-06-15T05:54:02.0437710Z	2026-06-15T05:55:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781502600	0x0bd763a1bd6fd5433d21d38e4fe4383234a85ee56a712a2dbdeb89dcf3123c03	44811951253409739385574498301923397917776761246690880230745239771263114802650	44811951253409739385574498301923397917776761246690880230745239771263114802650	0xab2a04f4e0db1f9555a35b275690d120860bf36c558d186de94583034bdb7801	ae409e29-3d4c-4328-9744-8701cd0ee2d7	Bitcoin Up or Down - June 15, 1:50AM-1:55AM ET
2026-06-15T08:55:05.5095790Z	2026-06-15T08:59:27.6777010Z	2026-06-15T09:00:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Down	False	0.5	6	3	3	0	-3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781513700	0x869915257a0dafef8a1687b92fbc3a808c85ccd65274cbe1c2ffa1450ce61fb5	104405949522166320691398583470682286676494264261237070817702303405407854717594	1748157800072206721511129792977506041126247219808946859032959906122472264932	0x9e3d26bff9b96c2d44c53ed5884a6b9aa5f6bd22ff0d39f0151e35fc9902d1bb	5f2baa4b-e845-413d-9034-2bcb5e2a807e	Bitcoin Up or Down - June 15, 4:55AM-5:00AM ET
2026-06-15T09:15:44.9085630Z	2026-06-15T09:19:02.6814890Z	2026-06-15T09:20:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781514900	0x7cc30beefe77e00a5dd6e13f57b3623b3c35563d4a0b662457b5aa563198010c	33694235970154295954803434163155981839710202233533724878204794346276646142677	33694235970154295954803434163155981839710202233533724878204794346276646142677	0xa299c706dc67529bd11d886bd72d632d23396d4c276402149dc009dcdd525d95	4a1eb65e-046f-4318-9920-95f418d6b62b	Bitcoin Up or Down - June 15, 5:15AM-5:20AM ET
2026-06-15T09:40:05.7527610Z	2026-06-15T09:44:01.2848510Z	2026-06-15T09:45:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781516400	0xf393c1bd6457c186cca07d6f09787c4f19d9e4b1c6488e9924be32296dc82131	14871422539857334289280535830543160119995776714543888889088554728540535798229	14871422539857334289280535830543160119995776714543888889088554728540535798229	0xde93c007cd489c73fd7882040b13aba27990c7def150b74696ab90f9e3215f23	dd077e03-304c-44c6-8d26-124cce4f957c	Bitcoin Up or Down - June 15, 5:40AM-5:45AM ET
2026-06-15T10:05:45.5872060Z	2026-06-15T10:17:58.6660430Z	2026-06-15T10:10:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781517900	0x73f9b6347403579a1d4456ca554d0a36c36824f4a3283eb6343ada958d3f2e22	26765736792235150783461384435888445731783236079846560489483604355757925558827	26765736792235150783461384435888445731783236079846560489483604355757925558827	0xff664b96f8f49b78981f3ec3f13ac113faf94cb596283ac397f93434cbd78369	b2ae2989-1230-43a6-8f30-c1e641034dc4	Bitcoin Up or Down - June 15, 6:05AM-6:10AM ET
2026-06-15T11:50:00.9376770Z	2026-06-15T11:54:02.6259640Z	2026-06-15T11:55:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781524200	0x06a1026d400d650e3c10ec732c840abb57eded8f0989cf0ed994ce33e9684f69	98759273080777340021734678040517091554043524800501515005911027932142513565373	98759273080777340021734678040517091554043524800501515005911027932142513565373	0x606135ff512600644d44dbad43b454c060b33f132cb3c115d060418f2769db34	da77467c-5c3c-4525-8879-4c139dd5f1a6	Bitcoin Up or Down - June 15, 7:50AM-7:55AM ET
2026-06-15T12:35:50.3620900Z	2026-06-15T12:39:04.9129950Z	2026-06-15T12:40:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781526900	0xc83fc22245bb2b5f00038987cf5b083555a50b903358df9ae524c284bc404e74	88631561285486548501792589213660884890036458261921418963218167967048188238871	88631561285486548501792589213660884890036458261921418963218167967048188238871	0xa655f61cb3f16733e0fd107f7dc900b07ba568da395d7affd6879be9f3d9c38f	43d223bc-37c6-4686-8779-1247302d4ec3	Bitcoin Up or Down - June 15, 8:35AM-8:40AM ET
2026-06-15T14:25:03.6398040Z	2026-06-15T14:29:04.6488410Z	2026-06-15T14:30:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.48	6.25	3	3	6.25	3.25	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781533500	0xed1a1a2388dc0db14e45c259aa56aae2b6425e4399d59eeadc5262507550ae8a	57908629436291867045360294671874748490686596299318088315789883838501764588146	57908629436291867045360294671874748490686596299318088315789883838501764588146	0x2f85459395e1e615efd088bab34f2ed3e11df729427b13e03fd4ba3b4d57cc78	8ef72c01-c3d1-4469-90a5-4304a8f8540d	Bitcoin Up or Down - June 15, 10:25AM-10:30AM ET
2026-06-15T14:40:01.4727530Z	2026-06-15T14:44:02.6495800Z	2026-06-15T14:45:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781534400	0xa2f3dddc14d446c975dc127bf70c392a1c27d11d08876837a0b2efb5586737e5	102657841893240905283720952090596328288186842424631998135431077287266142662958	102657841893240905283720952090596328288186842424631998135431077287266142662958	0x2627a0b05c8f31af08ec00d36e9df7a2daf6247da9774fb0575f26621caad1bb	9a383bf5-106b-42e7-b243-8ab55844785b	Bitcoin Up or Down - June 15, 10:40AM-10:45AM ET
2026-06-15T15:25:02.9128290Z	2026-06-15T15:29:05.1099010Z	2026-06-15T15:30:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Down	False	0.48	6.25	3	3	0	-3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781537100	0x11f2b7adf9e9012a949931ad86eef14d5c0b377d3c39673ccea9545e82b39135	76200780032529682264552462501700682565836838276465540401792197988165833087941	13160341522779313981868835764654044043187088063534074422661893011343953839036	0x4b0ef058c2a4d28ef76ec0bc8afbe0d987768a5c9bda5fef5c94a74c4c14850e	da2f4af3-db19-4e3d-9a87-86b47f1f1262	Bitcoin Up or Down - June 15, 11:25AM-11:30AM ET
2026-06-15T15:35:53.8654610Z	2026-06-15T15:39:02.4355510Z	2026-06-15T15:40:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781537700	0xf4fdd198043b4853768739f3d767eb1f27ed5c3eef99a383084083934ff0b957	11210551313362551250111824992473143080866546565325379286753469037646820642750	11210551313362551250111824992473143080866546565325379286753469037646820642750	0xdf018a0b85890a083ebfe6785b40a023cb8212c48f765045864d06f70ca371fd	b5b6bc7a-7ac2-4c6c-98e8-20ab89855e4c	Bitcoin Up or Down - June 15, 11:35AM-11:40AM ET
2026-06-15T16:10:00.0133280Z	2026-06-15T16:14:00.7748150Z	2026-06-15T16:15:00.0000000Z	Cancelled	cancelled	live	Up	Up	True	0.49	6.13	3.0037	3.0037	6.13	3.1263	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781539800	0x9a94ee6eba5342390221154e803e588622d839331642d6a70ba4cd5bcd3aa7d6	37917300434808899936339720662164371644936138490102478176291970078936037931116	37917300434808899936339720662164371644936138490102478176291970078936037931116	0xb76bb101f9d8d0ffa376782dd56565f5b5f4203a9a612fdab0466996d3cffe43	1eb50027-2eeb-4a0e-9995-aa184e07c7be	Bitcoin Up or Down - June 15, 12:10PM-12:15PM ET
2026-06-15T17:35:53.1220820Z	2026-06-15T17:39:04.0075560Z	2026-06-15T17:40:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781544900	0x194b81fe212ee379bda40b6337e969b414018e151dcc2f1d1041b50c0918d3a3	103380875538443802025113262184115080740361621331816186149842886901539001987179	103380875538443802025113262184115080740361621331816186149842886901539001987179	0x2ac1f8895d49f3f51d0c600cc36e03a0e67b3ffb960e1f798d496c4d29e3bd8e	0fd3ec0d-1e0a-4cf9-a146-6b7f63ace151	Bitcoin Up or Down - June 15, 1:35PM-1:40PM ET
2026-06-15T18:05:42.0087110Z	2026-06-15T18:09:06.2320810Z	2026-06-15T18:10:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Down	False	0.5	6	3	3	0	-3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781546700	0x409e201abd355a25c8163bd69aa0496cc7f08a5acc6449f74a6dfcc15465cc53	23187655559601762763525794435693990080876892015661938436014955199659261945903	76731677280049627865609098541392223649928323206347323114334579509800629240491	0xfa289022876411dddc1ae820538b0cac72e780b9b05c4962996d7a81dc0640db	84dc71ad-df80-4878-a222-43443c282d0d	Bitcoin Up or Down - June 15, 2:05PM-2:10PM ET
2026-06-15T18:45:02.4336050Z	2026-06-15T18:49:01.8388820Z	2026-06-15T18:50:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781549100	0xdea3453380889fd73299ee3689326552ee3af92411c45f3d8c114a4276ba5551	53852719164632353240190899816325571562977212278374971282242189370749651832477	53852719164632353240190899816325571562977212278374971282242189370749651832477	0xbba992c1e133817973bbc0d0e36fc397b8e22840591a27fd59c2a6f64745a144	0a623ab8-eede-4ba3-a1fe-efae633e7159	Bitcoin Up or Down - June 15, 2:45PM-2:50PM ET
2026-06-15T19:20:03.0266470Z	2026-06-15T19:24:05.2958960Z	2026-06-15T19:25:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.46	6.53	3.0038	3.0038	6.53	3.5262	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781551200	0x14067a95e45f62ff2f182dcfe322615dff3933e89c90c1b77a01796087f3f9a6	107809946309043516107223471283362965733575939402184355444798071571603795042665	107809946309043516107223471283362965733575939402184355444798071571603795042665	0x46eb9ea834f796a268c1290e7b5a58f344843374248840f4843aaeb425a6e5e9	1df239c0-095a-4085-a6ca-de612c79687c	Bitcoin Up or Down - June 15, 3:20PM-3:25PM ET
2026-06-15T19:30:01.1740510Z	2026-06-15T19:34:03.3043170Z	2026-06-15T19:35:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781551800	0x85022936b68ae5b6be0d95a0dbe560fa3e1d4af38227e8ec9f7d03a1e82b2188	112299924716980247413290557991185531881165402619702763388754665661961643389007	112299924716980247413290557991185531881165402619702763388754665661961643389007	0xcb09a994c94e8de54d61d14c4c7b6d6318b153181531f9dc914bb2063d940bef	487299b3-b999-40a6-8f5c-7171bc04dd6b	Bitcoin Up or Down - June 15, 3:30PM-3:35PM ET
2026-06-15T21:50:01.2603590Z	2026-06-15T21:54:04.3945770Z	2026-06-15T21:55:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781560200	0xc655afded198ff9e9f831c2c131aad7e2f11bc2bd30bc4f7a8fb227857a0c304	22636894930475082630418341689337499991615217532818773098957615383663748501168	22636894930475082630418341689337499991615217532818773098957615383663748501168	0x39150c22ec3245f5d04317b6f717151b13bf0622017fd9573da82e905e2e515a	1069d9db-3f7a-467b-9c0a-7114dd51aad9	Bitcoin Up or Down - June 15, 5:50PM-5:55PM ET
2026-06-15T23:50:02.8648410Z	2026-06-15T23:54:02.0013760Z	2026-06-15T23:55:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781567400	0xef2c0e624e8e004a36b26718914cd5d53f4234dcb304be976e45d001e64ccb0b	72797548941751732149815343244545382969073992183400509927582811290437302253017	72797548941751732149815343244545382969073992183400509927582811290437302253017	0x14a0fe426d1d1648960f5131a315ecd7729fe8fb95af9c53d0e51e7dbc78cc25	e2c49180-ad8e-4165-b250-a96949de85e4	Bitcoin Up or Down - June 15, 7:50PM-7:55PM ET
2026-06-16T03:10:04.6238070Z	2026-06-16T03:14:03.8805470Z	2026-06-16T03:15:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781579400	0x4c5a5a18ffa5426afcd99ab0ac5be1516e8bd3b2ce70a48dae5b55a1e3ecca11	89286586507195761460981759641486361054575656530927480179987304409602251318169	89286586507195761460981759641486361054575656530927480179987304409602251318169	0xd14731dbb3a2b013d8b70acb5d4ab16fb1d1a844491846108315bcdddef8d15c	cdf002ea-2974-43d7-89b4-2d7a342540c6	Bitcoin Up or Down - June 15, 11:10PM-11:15PM ET
2026-06-16T05:00:05.7071530Z	2026-06-16T05:04:05.0846510Z	2026-06-16T05:05:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781586000	0x96aa1bb0d08697a722d865642af09dadb4608aaee23bb31020f8dc7011498f78	17507705226946668598702538802918767472561460258567956254052791801349488193953	17507705226946668598702538802918767472561460258567956254052791801349488193953	0xa583b55d056010b3ed67449204372706dfcd34632720c9c1d796b71ab5a924f9	7e76db8d-c615-4393-9092-4a87df313ad4	Bitcoin Up or Down - June 16, 1:00AM-1:05AM ET
2026-06-16T05:50:01.4822340Z	2026-06-16T05:54:05.6880910Z	2026-06-16T05:55:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Down	False	0.5	6	3	3	0	-3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781589000	0x0aed2fffb208e466a1bca3bce39b4d2ab60010185afe1e7a70799a8759632abe	43737039626876098298833927288852977905913075487952429299564243112047319795076	12806156952159368844302252920970681620709889587742392714176561410128504532184	0x7ab3aaa5cb4936afe094566ad5e38c78184e24d4dc721b856ed8097f986d08b8	7f100cd4-4c15-41fb-a885-9ef5e3a8e939	Bitcoin Up or Down - June 16, 1:50AM-1:55AM ET
2026-06-16T06:00:02.0785970Z	2026-06-16T06:04:05.3071310Z	2026-06-16T06:05:00.0000000Z	CancelFailed	order can't be found - already canceled or matched	live	Up	Up	True	0.5	6	3	3	6	3	crypto_up_down_5m_websocket_resolved_markets:GammaClosedMarket	btc-updown-5m-1781589600	0x1f49aa988b2c5f6c1955a096f338b5d60126205690b87e45cb96bc5fd3ec739e	11394904064801367597568159587999252756151663229920452627422369626474353897704	11394904064801367597568159587999252756151663229920452627422369626474353897704	0x37dd7b50cb07fe3c17584f7bade817478bd10f2485ffcab73f75c4c7a38e2e85	f350cc23-5fdb-47c7-b4c7-662c20d73271	Bitcoin Up or Down - June 16, 2:00AM-2:05AM ET
